electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour
0.302281,0,1.790706,7.111,24.543,6,10,10
0.312397,0,0.392253,7.671,25.917,6,10,11
0.615613,0,0.865669,7.366,26.894,6,10,12
0.858851,0,1.003812,6.721,27.433,6,10,13
0.320196,0,0,5.531,27.279,6,10,14
0.310149,0,0,3.78,25.723,6,10,15
0.378989,0,0.671552,1.723,22.658,6,10,16
0.494534,0,0.487839,0.977,20.041,6,10,17
0.44695,0,0,0.467,18.156,6,10,18
0.473114,0,0,0,17.023,6,10,19
0.779098,0,1.034027,0,16.52,6,10,20
0.362047,0,0,0,16.327,6,10,21
0.301347,0,0,0,16.34,6,10,22
0.222128,1.50E-05,0,0,16.352,6,10,23
0.189816,0.013811,0,0,16.357,6,11,0
0.172998,0.013905,0,0,16.528,6,11,1
0.160418,0.013936,0,0,16.876,6,11,2
0.156037,0.027546,0.392316,0,17.117,6,11,3
0.162272,1.232669,0,0.002,17.073,6,11,4
0.185228,1.232675,0,0.111,16.844,6,11,5
0.275233,0.010443,2.178506,0.519,16.247,6,11,6
0.309733,2.90E-05,1.650612,2.128,16.381,6,11,7
0.313336,0,0,3.896,17.388,6,11,8
0.312754,0,0,5.513,18.673,6,11,9
0.302281,0,0,5.731,20.087,6,11,10
0.312397,0,0,4.665,21.214,6,11,11
0.324206,0,3.124941,3.246,21.771,6,11,12
0.310199,0,0.128037,2.426,21.565,6,11,13
0.320196,0,0,1.959,21.027,6,11,14
0.447047,0,0.286138,1.474,20.176,6,11,15
0.691618,0,0.676922,0.97,19.192,6,11,16
0.494534,0,0,0.514,18.566,6,11,17
0.44695,0,0,0.205,18.08,6,11,18
0.375793,0,0.642036,0,17.987,6,11,19
0.357869,0,0,0,18.463,6,11,20
0.362047,0,0,0,18.867,6,11,21
0.301347,0,0,0,19.046,6,11,22
0.222128,0,0.392214,0,19.054,6,11,23
0.189816,0,0,0,19.087,6,12,0
0.172998,0,0,0,19.361,6,12,1
0.160418,0,0,0,19.36,6,12,2
0.156037,0,0,0,19.282,6,12,3
0.162272,3.60E-05,0,0,19.39,6,12,4
0.185228,0.013816,0,0.189,19.727,6,12,5
0.275233,0.013945,0,0.881,19.934,6,12,6
0.309733,2.00E-05,0.499536,1.42,19.034,6,12,7
0.313336,0,3.549534,1.712,17.857,6,12,8
0.312754,0,0.343977,2.143,16.98,6,12,9
0.302281,0,0,3.5,16.804,6,12,10
0.312397,0,0,4.574,16.762,6,12,11
0.324206,0,0,4.819,16.509,6,12,12
0.310199,0,0.492522,5.388,16.29,6,12,13
0.320196,0,0,4.643,15.895,6,12,14
0.310149,0,0.542512,3.674,15.376,6,12,15
0.378989,0,0,2.572,14.697,6,12,16
0.494534,0,0,1.257,13.846,6,12,17
0.44695,0,0.392266,0.317,12.949,6,12,18
0.375793,0,0,0,12.159,6,12,19
0.357869,0,0,0,11.717,6,12,20
0.362047,0,0.775015,0,11.654,6,12,21
0.301347,0,0,0,11.713,6,12,22
0.222128,0,0,0,11.9,6,12,23
0.189816,0,0,0,12.221,6,13,0
0.172998,0,0,0,12.614,6,13,1
0.160418,0.006905,0,0,13.034,6,13,2
0.156037,0.013792,0,0,13.43,6,13,3
0.162272,0.007022,0,0.01,13.842,6,13,4
0.185228,0.007003,0,0.367,14.601,6,13,5
0.275233,1.225776,0,0.984,15.447,6,13,6
0.309733,0.006862,1.265118,1.847,16.476,6,13,7
0.313336,0,0.279817,2.861,17.831,6,13,8
0.312754,0,0,3.779,19.809,6,13,9
0.302281,0,0,4.39,22.055,6,13,10
0.312397,0,0,4.048,23.584,6,13,11
0.324206,0,0,3.961,24.425,6,13,12
0.310199,0,0,4.148,25.066,6,13,13
0.320196,0,0,3.928,25.468,6,13,14
0.310149,0,0,3.441,25.676,6,13,15
0.378989,0,0.506793,2.283,25.713,6,13,16
0.494534,0,2.391837,0.842,25.116,6,13,17
0.44695,0,3.052468,0.139,23.982,6,13,18
0.375793,0,0,0,23.178,6,13,19
0.357869,0,0,0,22.536,6,13,20
0.362047,0,0,0,21.716,6,13,21
0.301347,0,0,0,20.668,6,13,22
0.222128,0,0,0,20.067,6,13,23
0.189816,0,0,0,19.722,6,14,0
0.172998,0,0,0,19.53,6,14,1
0.160418,0,0,0,19.322,6,14,2
0.156037,0,0,0,19.203,6,14,3
0.162272,0,0,0,19.257,6,14,4
0.185228,0,0,0.251,19.436,6,14,5
0.275233,0,0.478023,0.779,19.785,6,14,6
0.309733,0,0.352409,1.861,20.412,6,14,7
0.313336,0,1.373644,2.936,21.101,6,14,8
0.312754,0,0,3.358,21.626,6,14,9
0.302281,0,0,3.756,22.059,6,14,10
0.312397,0,0,4.456,22.569,6,14,11
0.324206,0,0,4.817,22.982,6,14,12
0.310199,0,0.573902,4.465,23.234,6,14,13
0.320196,0,0,4.219,23.456,6,14,14
0.310149,0,0,3.705,23.732,6,14,15
0.378989,0,0,2.829,24.008,6,14,16
0.494534,0,0.407605,1.536,23.986,6,14,17
0.44695,0,0.336973,0.491,23.452,6,14,18
0.375793,0,0.822535,0,22.987,6,14,19
0.357869,0,0,0,23.301,6,14,20
0.362047,0,1.51155,0,22.901,6,14,21
0.611139,0,1.291904,0,22.098,6,14,22
0.439259,0,0.090805,0,21.486,6,14,23
0.189816,0,0.450655,0,21.106,6,15,0
0.172998,0,0.553542,0,20.856,6,15,1
0.160418,0,0,0,20.45,6,15,2
0.156037,0,0,0,20.038,6,15,3
0.162272,0,0,0,20.006,6,15,4
0.185228,0,0,0.147,20.404,6,15,5
0.275233,0,0.468628,0.547,21.037,6,15,6
0.309733,0,0,1.482,21.531,6,15,7
0.313336,0,0,2.141,21.923,6,15,8
0.312754,0,0,2.426,22.038,6,15,9
0.302281,0,0,2.632,22.156,6,15,10
0.312397,0,0.415056,2.864,22.329,6,15,11
0.324206,0,0,2.567,22.427,6,15,12
0.310199,0,0,2.43,22.547,6,15,13
0.320196,0,0,1.941,22.554,6,15,14
0.310149,0,0,1.447,22.353,6,15,15
0.378989,0,0,0.991,21.988,6,15,16
0.494534,0,0,0.401,21.472,6,15,17
0.44695,0,0,0.061,20.753,6,15,18
0.375793,0,0.625,0,19.983,6,15,19
0.357869,0,0,0,19.386,6,15,20
0.362047,0,0.923059,0,18.781,6,15,21
0.301347,0,0.195149,0,18.286,6,15,22
0.222128,0,0,0,17.828,6,15,23
0.189816,0,0,0,17.221,6,16,0
0.172998,0,0.392184,0,16.305,6,16,1
0.160418,0,0,0,15.178,6,16,2
0.156037,0,0,0,14.376,6,16,3
0.162272,0,0,0.032,14.027,6,16,4
0.185228,0,0,0.681,14.419,6,16,5
0.275233,0,0.422393,2.03,15.367,6,16,6
0.309733,0,0,4.029,16.642,6,16,7
0.391022,0,0,5.837,17.733,6,16,8
0.312754,0,0.966871,7.307,18.344,6,16,9
0.302281,0,0.72111,8.226,18.6,6,16,10
0.312397,0,1.720385,8.606,18.643,6,16,11
0.324206,0,0,8.456,18.521,6,16,12
0.310199,0,0,7.788,18.22,6,16,13
0.320196,0,0.459703,6.621,17.75,6,16,14
0.328037,0,0.019573,4.952,17.19,6,16,15
0.461543,0,0,3.266,16.513,6,16,16
0.547885,0,0.492647,1.646,15.496,6,16,17
0.44695,0,0.444988,0.546,14.115,6,16,18
0.375793,0,0,0,12.85,6,16,19
0.357869,0,0,0,12.375,6,16,20
0.362047,0,0,0,12.199,6,16,21
0.301347,0,0,0,12.139,6,16,22
0.222128,0,0,0,12.154,6,16,23
0.189816,0,0,0,12.315,6,17,0
0.172998,0,0,0,12.429,6,17,1
0.160418,0,0,0,12.739,6,17,2
0.156037,0,0,0,13.062,6,17,3
0.412949,0,0.444483,0.015,13.603,6,17,4
0.185228,0,0.313098,0.391,14.431,6,17,5
0.275233,0,0.158726,1.104,14.893,6,17,6
0.309733,0,0,1.643,15.238,6,17,7
0.313336,0,0,1.64,15.585,6,17,8
0.312754,0,0.474618,1.901,15.902,6,17,9
0.302281,0,0.492231,2.498,16.173,6,17,10
0.312397,0,0,3.2,16.619,6,17,11
0.324206,0,0,3.598,17.235,6,17,12
0.310199,0,0,3.492,17.813,6,17,13
0.320196,0,0,3.575,18.473,6,17,14
0.310149,0,0,3.716,19.234,6,17,15
0.378989,0,0.419908,2.793,19.714,6,17,16
0.494534,0,0.516854,1.383,19.749,6,17,17
0.808139,0,0.947848,0.361,19.003,6,17,18
0.713681,0,0.608288,0,17.74,6,17,19
0.357869,0,2.980313,0,17.157,6,17,20
0.362047,0,0,0,17.011,6,17,21
0.301347,0,0,0,17.1,6,17,22
0.222128,0,0,0,17.327,6,17,23
0.189816,0,0,0,17.694,6,18,0
0.172998,0,0.471078,0,18.026,6,18,1
0.160418,0,0,0,18.149,6,18,2
0.156037,0,0,0,18.184,6,18,3
0.162272,3.50E-05,0,0.033,18.213,6,18,4
0.185228,4.20E-05,0,0.641,19.051,6,18,5
0.275233,0.013893,0,1.878,19.868,6,18,6
0.309733,0.006857,3.250691,3.415,21.037,6,18,7
0.313336,0,0,4.945,22.235,6,18,8
0.312754,0,0,5.906,23.095,6,18,9
0.302281,0,0.738805,6.558,23.668,6,18,10
0.312397,0,0,6.627,23.954,6,18,11
0.324206,0,0,6.696,24.008,6,18,12
0.310199,0,0,6.448,23.859,6,18,13
0.365623,0,1.960359,5.878,23.646,6,18,14
0.310149,0,0,4.699,23.365,6,18,15
0.378989,0,0,3.062,22.914,6,18,16
0.494534,0,0,1.446,21.204,6,18,17
0.44695,0,0.61363,0.342,17.849,6,18,18
0.375793,0,0,0,14.952,6,18,19
0.357869,0,0.63694,0,13.741,6,18,20
0.362047,0,0,0,13.278,6,18,21
0.301347,0,0,0,13.03,6,18,22
0.222128,0,0,0,12.838,6,18,23
0.189816,0,0,0,12.707,6,19,0
0.172998,0,0,0,12.566,6,19,1
0.160418,7.20E-05,0,0,12.389,6,19,2
0.156037,5.20E-05,0,0,12.177,6,19,3
0.162272,0.013837,0,0.045,12.046,6,19,4
0.185228,5.50E-05,0,0.709,12.634,6,19,5
0.275233,4.60E-05,3.266636,2.19,13.666,6,19,6
0.844559,0,2.071544,4.173,14.699,6,19,7
0.531278,0,0.392307,5.974,15.632,6,19,8
0.312754,0,0,7.326,16.396,6,19,9
0.302281,0,0.484258,8.173,17.03,6,19,10
0.312397,0,0,8.512,17.303,6,19,11
0.324206,0,0,8.252,17.323,6,19,12
0.310199,0,0.226597,7.58,17.236,6,19,13
0.320196,0,0.755614,6.331,16.986,6,19,14
0.310149,0,0,4.741,16.659,6,19,15
0.378989,0,0,3.079,16.245,6,19,16
0.494534,0,0.778353,1.514,15.626,6,19,17
0.44695,0,0.824245,0.445,14.663,6,19,18
0.375793,0,0.458699,0,13.483,6,19,19
0.934095,0,1.749146,0,12.983,6,19,20
0.362047,0,0,0,12.841,6,19,21
0.301347,0,0.392148,0,12.961,6,19,22
0.222128,0,0.399983,0,13.198,6,19,23
0.189816,0,0,0,13.472,6,20,0
0.172998,0,0.475775,0,13.762,6,20,1
0.160418,0,0,0,14.092,6,20,2
0.156037,0,0,0,14.281,6,20,3
0.162272,0,0,0.031,14.447,6,20,4
0.185228,0,0,0.667,15.463,6,20,5
0.275233,0,0.625444,1.895,16.371,6,20,6
0.309733,0,0.529421,3.494,17.809,6,20,7
0.313336,0,0,5.229,19.353,6,20,8
0.312754,0,0,6.572,20.768,6,20,9
0.302281,0,0,7.254,21.747,6,20,10
0.312397,0,0.392173,8.021,22.433,6,20,11
0.324206,0,0,8.228,23.203,6,20,12
0.310199,0,0,7.653,24.144,6,20,13
0.320196,0,2.654701,6.59,24.744,6,20,14
0.310149,0,0,5.115,24.912,6,20,15
0.378989,0,0,3.338,24.689,6,20,16
0.494534,0,0,1.578,24.087,6,20,17
0.44695,0,0.699005,0.463,22.975,6,20,18
0.375793,0,0,0,21.632,6,20,19
0.357869,0,0,0,20.971,6,20,20
0.362047,0,0,0,20.409,6,20,21
0.301347,0,0,0,19.946,6,20,22
0.222128,0,0,0,19.549,6,20,23
0.189816,0,0,0,19.379,6,21,0
0.172998,0,0,0,19.73,6,21,1
0.160418,0,0.39225,0,19.264,6,21,2
0.156037,0,0,0,18.63,6,21,3
0.162272,0,0,0,18.124,6,21,4
0.185228,0,0,0.299,18.106,6,21,5
0.275233,0,0,1.504,18.568,6,21,6
0.309733,0,0,3.635,19.892,6,21,7
0.313336,0,0,5.627,21.558,6,21,8
0.312754,0,0,7.026,22.97,6,21,9
0.302281,0,0.401635,7.867,24.281,6,21,10
0.312397,0,0,8.051,25.27,6,21,11
0.324206,0,0,7.386,25.762,6,21,12
0.310199,0,0,6.857,26.007,6,21,13
0.3666,0,0,4.888,25.828,6,21,14
0.310149,0,0.484173,3.471,25.522,6,21,15
0.378989,0,0,2.731,25.22,6,21,16
0.494534,0,2.316369,1.575,24.912,6,21,17
0.44695,0,0,0.551,23.755,6,21,18
0.375793,0,0.489851,0,22.461,6,21,19
0.357869,0,0,0,23.111,6,21,20
0.362047,0,3.811021,0,22.914,6,21,21
0.301347,0,0,0,21.528,6,21,22
0.222128,0,0,0,20.489,6,21,23
0.189816,0,0,0,19.783,6,22,0
0.172998,0,0,0,19.423,6,22,1
0.160418,0,0,0,19.215,6,22,2
0.156037,0,0,0,18.758,6,22,3
0.162272,0,0,0.054,18.383,6,22,4
0.185228,0,0,0.813,19.307,6,22,5
0.275233,0,0,2.216,20.326,6,22,6
0.309733,0,0,3.303,21.672,6,22,7
0.313336,0,1.368459,2.769,22.434,6,22,8
0.370452,0,0.807046,2.534,22.825,6,22,9
0.302281,0,0,2.58,23.267,6,22,10
0.312397,0,0,1.956,23.483,6,22,11
0.324206,0,0,1.898,23.506,6,22,12
0.310199,0,0,1.949,23.554,6,22,13
0.320196,0,0,1.781,23.653,6,22,14
0.310149,0,0,1.686,23.877,6,22,15
0.378989,0,0,1.205,24.135,6,22,16
0.494534,0,0.935569,0.585,24.08,6,22,17
0.44695,0,0,0.121,23.832,6,22,18
0.375793,0,0,0,23.739,6,22,19
0.357869,0,0.081679,0,23.637,6,22,20
0.362047,0,0.315331,0,23.339,6,22,21
0.301347,0,0,0,22.83,6,22,22
0.222128,0,0,0,21.957,6,22,23
0.189816,0,0,0,20.451,6,23,0
0.304763,0,0,0,19.208,6,23,1
0.160418,2.00E-06,0,0,18.428,6,23,2
0.156037,0.006987,0,0,17.775,6,23,3
0.162272,1.232583,0.40168,0.044,17.313,6,23,4
0.185228,0.013898,0,0.601,17.604,6,23,5
0.275233,0.020864,0,2.178,18.345,6,23,6
0.309733,0.01396,0,4.238,19.08,6,23,7
0.313336,0.006928,2.953775,6.049,19.71,6,23,8
0.312754,2.20E-05,2.933035,7.411,20.4,6,23,9
0.302281,0.00347,0,8.273,21.142,6,23,10
0.312397,0,0,8.634,21.853,6,23,11
0.324206,0,0.552386,8.507,22.463,6,23,12
0.310199,0,0,7.889,23.002,6,23,13
0.320196,0,0.41085,6.825,23.437,6,23,14
0.310149,0,0.457425,5.341,23.608,6,23,15
0.378989,0,0,3.505,23.518,6,23,16
0.494534,0,0,1.602,23.22,6,23,17
0.505169,0,5.311402,0.506,22.148,6,23,18
0.375793,0,0.840662,0,20.528,6,23,19
0.357869,0,0.182723,0,20.138,6,23,20
0.559323,0,0.060745,0,19.736,6,23,21
0.724331,0,0.998024,0,19.113,6,23,22
0.222128,0,0,0,18.479,6,23,23
0.609829,0,0.492365,0,18.101,6,24,0
0.172998,1.211917,0,0,17.98,6,24,1
0.160418,0.013854,0,0,17.611,6,24,2
0.156037,0.013876,0,0,17.166,6,24,3
0.162272,0.013935,0,0.043,17.012,6,24,4
0.185228,0.020745,0,0.737,17.913,6,24,5
0.275233,0.02768,0.392389,2.178,18.798,6,24,6
0.309733,0.003441,0,1.368,19.096,6,24,7
0.313336,0,0,2.469,19.603,6,24,8
0.312754,0,0,5.188,20.572,6,24,9
0.302281,0,0.433801,7.262,21.418,6,24,10
0.312397,0,0,8.134,22.377,6,24,11
0.324206,0,0,8.093,23.532,6,24,12
0.310199,0,0,6.559,24.17,6,24,13
0.320196,0,0.081359,5.151,23.998,6,24,14
0.310149,0,0.319358,4.429,23.623,6,24,15
0.378989,0,0,1.969,22.961,6,24,16
0.494534,0,0,0.746,22.112,6,24,17
0.44695,0,5.070643,0.18,21.068,6,24,18
1.019692,0,3.907636,0,20.139,6,24,19
0.357869,0,0,0,19.49,6,24,20
0.362047,0,0,0,18.856,6,24,21
0.301347,0,0,0,18.84,6,24,22
0.222128,0,0,0,18.645,6,24,23
0.189816,0,0.44523,0,18.415,6,25,0
0.172998,0,0,0,18.506,6,25,1
0.160418,0.020697,0,0,18.456,6,25,2
0.156037,0.020761,0,0,18.279,6,25,3
0.162272,0.027593,0,0,18.31,6,25,4
0.185228,1.23271,0,0.104,18.592,6,25,5
0.275233,0.027858,0,0.87,18.987,6,25,6
0.309733,0.002356,0,2.45,19.598,6,25,7
0.313336,0,0,1.424,20.046,6,25,8
0.312754,0,0.477835,1.423,20.489,6,25,9
0.302281,0,0,3.878,21.578,6,25,10
0.312397,0,0,4.599,22.309,6,25,11
